employee_id,department,designation,absenteeism_score,absenteeism_flag,overtime_hours,overtime_abuse_flag,salary_manipulation_score,salary_manipulation_flag,final_anomaly_score,risk_tier
EMP0263,HR,HR Manager,0.0,False,2,False,0.11381425200986772,False,0.058524798564599585,LOW
EMP0264,Marketing,Marketing Manager,1.0,True,4,False,0.09764079016037552,False,0.32954745154750653,MEDIUM
EMP0265,Marketing,Marketing Executive,1.0,True,5,False,-0.021521899392932253,True,0.41378115847728514,MEDIUM
EMP0266,Operations,Operations Analyst,0.99,True,13,True,0.08752565723440131,False,0.13705407856137128,LOW
EMP0267,Sales,Sales Executive,0.02,False,6,False,-0.0990761466439749,True,0.5133555142474943,MEDIUM
EMP0268,HR,HR Manager,1.0,True,1,False,0.09225444924107296,False,0.2601285162416494,LOW
EMP0269,Operations,Operations Manager,1.0,True,3,False,0.11599226189336087,False,0.11535684274909502,LOW
EMP0270,Operations,Operations Analyst,1.0,True,7,False,0.0024166634382253305,False,0.3870337633395807,MEDIUM
EMP0271,HR,HR Manager,0.0,False,3,False,0.10121842179628127,False,0.09129399242677104,LOW
EMP0272,Engineering,Junior Engineer,0.0,False,6,False,0.0848574096109424,False,0.3232758360469914,MEDIUM
EMP0273,Finance,Finance Manager,0.0,False,3,False,0.08934718280233883,False,0.2431039808169957,LOW
EMP0274,Marketing,Marketing Manager,0.0,False,3,False,0.05174149522262883,False,0.41298245445597936,MEDIUM
EMP0275,HR,Talent Lead,0.0,False,2,False,0.10050231543512805,False,0.12380513637110774,LOW
EMP0276,Sales,Regional Manager,1.0,True,1,False,0.08589161150321878,False,0.2874323090483025,LOW
EMP0277,Sales,Sales Lead,1.0,True,0,False,0.10291089475333559,False,0.0745007337568223,LOW
EMP0278,Legal,Legal Manager,1.0,True,1,False,0.012596551651318455,False,0.38216010961325036,MEDIUM
EMP0279,Engineering,Junior Engineer,0.0,False,4,False,0.07528352647558895,False,0.32003227546931257,MEDIUM
EMP0280,Engineering,Engineering Manager,1.0,True,0,False,-0.025946809454743702,True,0.7287384134262959,HIGH
EMP0281,Finance,Finance Manager,1.0,True,0,False,0.10212340432842493,False,0.35159383357385376,MEDIUM
EMP0282,Sales,Regional Manager,1.0,True,2,False,0.05242785545904899,False,0.32983665062111556,MEDIUM
EMP0283,Operations,Ops Lead,0.0,False,2,False,0.06164216630568842,False,0.29919095951763175,LOW
EMP0284,Sales,Regional Manager,1.0,True,2,False,0.08498426011951143,False,0.32831509682039944,MEDIUM
EMP0285,Sales,Sales Lead,1.0,True,0,False,0.11235052880817159,False,0.03636729138691759,LOW
EMP0286,Marketing,Marketing Executive,0.01,False,1,False,0.07465298094854683,False,0.3812045975502196,MEDIUM
EMP0287,Finance,Finance Manager,1.0,True,0,False,0.08996153350321645,False,0.12513178387199578,LOW
EMP0288,Operations,Operations Analyst,0.01,False,4,False,-0.05505944466530177,True,0.42146001409518663,MEDIUM
EMP0289,Sales,Sales Executive,1.0,True,15,True,0.05069709076609369,False,0.5760582161111653,MEDIUM
EMP0290,Sales,Sales Lead,1.0,True,2,False,0.08919565516948225,False,0.094629286002864,LOW
EMP0291,Legal,Legal Associate,1.0,True,4,False,0.11558194536973587,False,0.02573823589321139,LOW
EMP0292,Finance,Finance Manager,0.99,True,1,False,0.0944354907707532,False,0.1330733046416204,LOW
EMP0293,Marketing,Content Lead,1.0,True,0,False,0.0910654333866916,False,0.1187051240308625,LOW
EMP0294,HR,HR Executive,0.0,False,1,False,0.026753596863385132,False,0.4305760562165339,MEDIUM
EMP0295,Sales,Regional Manager,0.0,False,1,False,0.08058548797852988,False,0.29066678934427714,LOW
EMP0296,Sales,Sales Lead,0.0,False,2,False,0.09134327878909099,False,0.13084871706101364,LOW
EMP0297,Legal,Legal Associate,1.0,True,1,False,0.09212015671357504,False,0.06423265377797299,LOW
EMP0298,Sales,Regional Manager,0.01,False,0,False,0.10001743289285214,False,0.1593007449788928,LOW
EMP0299,Finance,Senior Analyst,1.0,True,0,False,0.07984039615965233,False,0.2920394161412192,LOW
EMP0300,Engineering,Junior Engineer,1.0,True,1,False,0.0602060799997694,False,0.15931982021792707,LOW
EMP0301,HR,Talent Lead,1.0,True,2,False,0.08340456891480819,False,0.28473431464045973,LOW
EMP0302,Legal,Senior Counsel,1.0,True,8,False,0.11580436332403632,False,0.21693613051871807,LOW
EMP0303,Engineering,Tech Lead,1.0,True,1,False,0.06700946418756076,False,0.5914673607266057,MEDIUM
EMP0304,Marketing,Marketing Manager,0.0,False,1,False,0.11407232069436585,False,0.08626631496711279,LOW
EMP0305,Sales,Sales Lead,1.0,True,2,False,0.0882476256864364,False,0.07930431800199754,LOW
EMP0306,Engineering,Tech Lead,1.0,True,0,False,0.09445397383466636,False,0.17456336266113687,LOW
EMP0307,HR,HR Executive,0.0,False,15,True,0.07605058267431236,False,0.28696967194860107,LOW
EMP0308,Sales,Sales Executive,1.0,True,20,True,-0.11280755444010071,True,0.7305412072224748,HIGH
EMP0309,HR,HR Manager,1.0,True,4,False,0.07597310215796355,False,0.29030410283049635,LOW
EMP0310,Engineering,Engineering Manager,0.99,True,4,False,-0.2429459255681926,True,0.6019814495247506,HIGH
EMP0311,Operations,Ops Lead,0.0,False,3,False,0.11347857614767809,False,0.027536022074542855,LOW
EMP0312,Operations,Ops Lead,1.0,True,4,False,0.0995040096062178,False,0.03848073017612897,LOW
EMP0313,Engineering,Engineering Manager,0.99,True,2,False,-0.05704872964447261,True,0.6885898640505406,HIGH
EMP0314,Finance,Finance Manager,1.0,True,2,False,0.07847235185046841,False,0.4051443475715856,MEDIUM
EMP0315,Finance,Finance Manager,0.01,False,0,False,0.04101528407355037,False,0.4266519069077837,MEDIUM
EMP0316,Operations,Operations Analyst,0.0,False,12,False,0.024789592193684373,False,0.41940816915166135,MEDIUM
EMP0317,Legal,Legal Manager,1.0,True,0,False,0.03768017165066678,False,0.554580828701811,MEDIUM
EMP0318,Legal,Senior Counsel,0.0,False,11,False,0.08688363804501587,False,0.4697645387923033,MEDIUM
EMP0319,Marketing,Content Lead,0.0,False,0,False,0.09380968359904085,False,0.32042182021371185,MEDIUM
EMP0320,Legal,Senior Counsel,1.0,True,15,True,0.10520591473868535,False,0.278363433764225,LOW
EMP0321,HR,HR Executive,1.0,True,13,True,0.08896027237695064,False,0.2806070099241662,LOW
EMP0322,Engineering,Senior Engineer,0.0,False,9,False,0.11089959426422902,False,0.2614587586174958,LOW
EMP0323,Operations,Ops Lead,0.0,False,3,False,0.10448806520549159,False,0.07194377401569077,LOW
EMP0324,Marketing,Marketing Manager,1.0,True,1,False,0.09760534201067361,False,0.28803048085623295,LOW
EMP0325,Marketing,Marketing Manager,1.0,True,1,False,0.088393000133487,False,0.12265541072565075,LOW
EMP0326,Finance,Finance Analyst,1.0,True,9,False,0.08840812300056056,False,0.12062063426817138,LOW
EMP0327,Finance,Finance Manager,0.0,False,0,False,0.07979315860168062,False,0.5608699615864743,MEDIUM
EMP0328,Engineering,Junior Engineer,0.0,False,2,False,0.10040324400769984,False,0.12677367199480213,LOW
EMP0329,Engineering,Tech Lead,0.0,False,4,False,0.10587456394308842,False,0.25324487999807466,LOW
EMP0330,Sales,Sales Lead,0.0,False,1,False,0.09550180469581959,False,0.1408318360394844,LOW
EMP0331,Sales,Sales Lead,0.0,False,4,False,0.04324129567345797,False,0.2869541215645654,LOW
EMP0332,HR,Talent Lead,0.0,False,4,False,0.06304245291722965,False,0.5516812820388308,MEDIUM
EMP0333,HR,HR Manager,0.0,False,3,False,0.09124977910706639,False,0.12515545290743413,LOW
EMP0334,Legal,Legal Manager,0.99,True,4,False,0.11019719040408299,False,0.39400975534122634,MEDIUM
EMP0335,Sales,Sales Lead,0.0,False,0,False,0.10516934154826812,False,0.13714709789053658,LOW
EMP0336,Legal,Legal Manager,0.0,False,0,False,0.07975102209657392,False,0.4911192609207411,MEDIUM
EMP0337,Marketing,Content Lead,1.0,True,0,False,0.08077513401944308,False,0.11822163233635319,LOW
EMP0338,HR,HR Executive,1.0,True,9,False,0.0695816980119851,False,0.18890117852141317,LOW
EMP0339,Finance,Finance Manager,1.0,True,4,False,0.10372951587804768,False,0.2542753585103616,LOW
EMP0340,Marketing,Content Lead,0.0,False,3,False,0.08928273977959061,False,0.24667966011560366,LOW
EMP0341,Operations,Ops Lead,0.0,False,4,False,0.0713334597218428,False,0.3276963930995905,MEDIUM
EMP0342,HR,HR Executive,1.0,True,8,False,-0.11142512241535174,True,0.49552499436249864,MEDIUM
EMP0343,Operations,Operations Analyst,0.0,False,14,True,0.045922152717820575,False,0.5048759068674631,MEDIUM
EMP0344,Sales,Sales Lead,0.0,False,1,False,0.11175870491525042,False,0.09767665312536941,LOW
EMP0345,Marketing,Marketing Executive,0.0,False,5,False,0.05033827978145289,False,0.37097542247962967,MEDIUM
EMP0346,Finance,Finance Manager,1.0,True,2,False,0.08596327543026205,False,0.11879082436478516,LOW
EMP0347,Marketing,Marketing Manager,0.0,False,1,False,0.08627510653892423,False,0.280417035205567,LOW
EMP0348,Marketing,Marketing Manager,0.02,False,0,False,0.06976715153759333,False,0.24376743540058357,LOW
EMP0349,Finance,Finance Manager,0.0,False,3,False,0.08555449108942387,False,0.28205348807236347,LOW
EMP0350,Finance,Senior Analyst,1.0,True,11,False,0.09799477984409849,False,0.131258461081044,LOW
EMP0351,Sales,Sales Executive,1.0,True,4,False,0.035041264732819544,False,0.23112046115122037,LOW
EMP0352,Engineering,Senior Engineer,0.0,False,20,True,-0.16935156290507647,True,0.6158151142447246,HIGH
EMP0353,HR,HR Manager,0.01,False,3,False,0.08939004617558843,False,0.3012407590147773,MEDIUM
EMP0354,Sales,Regional Manager,0.0,False,4,False,0.07660029063195117,False,0.5235325262428137,MEDIUM
EMP0355,Marketing,Marketing Executive,0.0,False,6,False,0.10316014610589563,False,0.1685398303298416,LOW
EMP0356,Marketing,Content Lead,1.0,True,0,False,0.10389331758982162,False,0.06359661318645773,LOW
EMP0357,Finance,Senior Analyst,0.0,False,0,False,0.10119398335977242,False,0.09060866276865903,LOW
EMP0358,Marketing,Marketing Executive,1.0,True,12,True,0.07570602199567028,False,0.17699613056289557,LOW
EMP0359,Engineering,Junior Engineer,0.0,False,8,False,0.08470290515874712,False,0.22381610548977918,LOW
EMP0360,Legal,Senior Counsel,1.0,True,3,False,0.07001259183523711,False,0.5133241137639478,MEDIUM
EMP0361,Legal,Legal Associate,0.0,False,5,False,0.0942449890196062,False,0.0668721621505427,LOW
EMP0362,Marketing,Marketing Executive,0.0,False,7,False,0.08101409884049782,False,0.15717119666443014,LOW
EMP0363,Finance,Senior Analyst,1.0,True,3,False,0.09244307362896992,False,0.23426353654107415,LOW
EMP0364,Marketing,Marketing Executive,0.0,False,11,False,0.09924738707433489,False,0.1265618201933914,LOW
EMP0365,Engineering,Tech Lead,1.0,True,4,False,0.06904702162823251,False,0.2889041545146159,LOW
EMP0366,Sales,Sales Executive,1.0,True,13,True,0.05160922965625814,False,0.5111116875440375,MEDIUM
EMP0367,Sales,Sales Executive,0.0,False,1,False,0.06222809200823909,False,0.2041946447573096,LOW
EMP0368,HR,HR Manager,0.0,False,0,False,0.11792497886808329,False,0.01802936835451898,LOW
EMP0369,Engineering,Engineering Manager,1.0,True,2,False,-0.051514629503672804,True,0.6966679319017494,HIGH
EMP0370,Legal,Senior Counsel,0.0,False,1,False,0.07474145055069614,False,0.15282530635230343,LOW
EMP0371,HR,Talent Lead,1.0,True,1,False,0.10857668626878014,False,0.2293766645424069,LOW
EMP0372,Operations,Ops Lead,1.0,True,2,False,0.11371845845385142,False,0.051102360507419724,LOW
EMP0373,HR,HR Manager,0.0,False,2,False,0.09986010795275468,False,0.08892779093644218,LOW
EMP0374,HR,HR Manager,0.0,False,3,False,0.07538422214054846,False,0.30889925650792605,MEDIUM
EMP0375,Marketing,Marketing Manager,0.0,False,0,False,0.09191158028576424,False,0.2254869106772096,LOW
EMP0376,Engineering,Engineering Manager,0.98,True,4,False,-0.05694084968559432,True,0.7219867205842851,HIGH
EMP0377,Legal,Legal Manager,0.98,True,4,False,-0.016568163024693994,True,0.7318180794543421,HIGH
EMP0378,Legal,Legal Manager,0.0,False,4,False,-0.013886206037628135,True,0.7454831773286237,HIGH
EMP0379,HR,HR Manager,1.0,True,1,False,0.09805554292320984,False,0.057468157323022746,LOW
EMP0380,Finance,Senior Analyst,0.99,True,3,False,0.09687139277162371,False,0.24511671324975987,LOW
EMP0381,Engineering,Engineering Manager,0.0,False,2,False,0.02265958055756856,False,0.3960540402849614,MEDIUM
EMP0382,Marketing,Marketing Executive,0.0,False,12,True,-0.008030845230655115,True,0.4757679688378097,MEDIUM
EMP0383,Marketing,Content Lead,0.0,False,4,False,0.07946747783734293,False,0.12746528879001143,LOW
EMP0384,Finance,Finance Manager,0.0,False,0,False,0.07584019486197219,False,0.5371150661879556,MEDIUM
EMP0385,Engineering,Senior Engineer,1.0,True,9,False,0.11339464018436873,False,0.09764424443596673,LOW
EMP0386,Engineering,Junior Engineer,1.0,True,9,False,0.08207213862380214,False,0.16832778043750984,LOW
EMP0387,Engineering,Tech Lead,0.0,False,4,False,0.09051096308222412,False,0.16548543828472329,LOW
EMP0388,Legal,Legal Associate,0.0,False,7,False,0.08132034832137458,False,0.13638997770781172,LOW
EMP0389,Marketing,Marketing Manager,0.0,False,0,False,0.09218520639163214,False,0.2836879366401338,LOW
EMP0390,Finance,Finance Manager,0.01,False,3,False,0.07828702475012772,False,0.285410554243531,LOW
EMP0391,Legal,Legal Associate,0.0,False,9,False,0.08258364181027167,False,0.16625426275004174,LOW
EMP0392,Finance,Senior Analyst,0.0,False,7,False,0.07981062786894766,False,0.2913423483727011,LOW
EMP0393,HR,Talent Lead,1.0,True,1,False,0.10166557052028485,False,0.14051735660455134,LOW
EMP0394,Operations,Operations Manager,0.0,False,1,False,0.08851566794403354,False,0.3114494315104017,MEDIUM
EMP0395,Legal,Legal Associate,0.99,True,7,False,0.1119162573092578,False,0.08876975257777206,LOW
EMP0396,Marketing,Content Lead,1.0,True,1,False,0.05184359739851324,False,0.32536625922783613,MEDIUM
EMP0397,Engineering,Tech Lead,0.0,False,2,False,0.111788084050226,False,0.21549335909482792,LOW
EMP0398,Finance,Senior Analyst,1.0,True,15,True,0.10529492245464317,False,0.2614414468440998,LOW
EMP0399,Finance,Finance Analyst,1.0,True,8,False,0.0585613208562355,False,0.3602503205794614,MEDIUM
EMP0400,HR,HR Executive,0.0,False,0,False,0.040618705254063914,False,0.3330640310579963,MEDIUM
EMP0401,Marketing,Marketing Manager,1.0,True,2,False,0.0967505629577875,False,0.12318566027199877,LOW
EMP0402,Legal,Legal Associate,1.0,True,13,False,0.09216080614109973,False,0.1266156163115887,LOW
EMP0403,HR,HR Executive,0.0,False,8,False,0.09425875886781815,False,0.10805409413450706,LOW
EMP0404,Marketing,Marketing Executive,0.0,False,4,False,0.039049950724403204,False,0.20161167460878446,LOW
EMP0405,Sales,Sales Executive,0.0,False,14,True,-0.005059653843125678,True,0.6149427117865381,HIGH
EMP0406,Sales,Sales Executive,0.0,False,11,True,0.0823265805568113,False,0.1697636427496883,LOW
EMP0407,Sales,Sales Lead,0.0,False,3,False,0.09373348749206956,False,0.1185265955138172,LOW
EMP0408,Finance,Finance Manager,0.0,False,1,False,0.07489575016949279,False,0.291787140817909,LOW
EMP0409,Marketing,Marketing Executive,0.99,True,12,True,0.0998357910029728,False,0.1110034592527408,LOW
EMP0410,Engineering,Senior Engineer,0.0,False,1,False,0.09562638617999891,False,0.23261114104358588,LOW
EMP0411,Finance,Finance Analyst,1.0,True,4,False,0.06613036032620923,False,0.15565820302362623,LOW
EMP0412,Finance,Senior Analyst,1.0,True,10,False,0.09795431551961253,False,0.26462785684291207,LOW
EMP0413,Finance,Finance Analyst,1.0,True,10,False,-0.0699133580610497,True,0.42810205490183606,MEDIUM
EMP0414,Engineering,Engineering Manager,0.0,False,0,False,-0.0015508327804951705,True,0.4937963155451892,MEDIUM
EMP0415,Engineering,Tech Lead,1.0,True,3,False,0.09680758809368883,False,0.16974393592607195,LOW
EMP0416,Operations,Operations Manager,0.0,False,0,False,0.09935983406467808,False,0.1853504431770858,LOW
EMP0417,Marketing,Content Lead,0.01,False,2,False,0.08031372409116855,False,0.09941103216306325,LOW
EMP0418,Engineering,Senior Engineer,1.0,True,5,False,-0.025741660109128928,True,0.33066344181757557,MEDIUM
EMP0419,HR,Talent Lead,0.0,False,1,False,0.11863146139721736,False,0.11696138713638576,LOW
EMP0420,Sales,Sales Lead,0.01,False,3,False,0.09123109133063806,False,0.29718120782373536,LOW
EMP0421,Marketing,Marketing Manager,0.0,False,2,False,0.10407481943526448,False,0.11855863370370487,LOW
EMP0422,Operations,Operations Manager,1.0,True,4,False,0.046564050579558536,False,0.2618836257779696,LOW
EMP0423,Legal,Senior Counsel,0.0,False,4,False,0.029991623580722826,False,0.3350577478417971,MEDIUM
EMP0424,Operations,Operations Manager,0.01,False,3,False,0.06594491498006916,False,0.5049962956188953,MEDIUM
EMP0425,HR,HR Executive,0.99,True,5,False,0.0723880171776034,False,0.37403984611281493,MEDIUM
EMP0426,Finance,Finance Manager,1.0,True,3,False,0.08561367230122136,False,0.2753522121434871,LOW
EMP0427,Marketing,Marketing Manager,0.0,False,3,False,0.06774277017970792,False,0.41850068008335406,MEDIUM
EMP0428,Legal,Legal Manager,1.0,True,1,False,0.028492034861182847,False,0.5131661218804618,MEDIUM
EMP0429,Engineering,Senior Engineer,0.0,False,11,False,0.09416350620684832,False,0.3616591866357955,MEDIUM
EMP0430,Legal,Legal Manager,0.01,False,0,False,0.07919282709006253,False,0.746003728133024,HIGH
EMP0431,Engineering,Senior Engineer,1.0,True,2,False,0.09483703538852534,False,0.11656265902295888,LOW
EMP0432,Legal,Legal Associate,1.0,True,5,False,0.1014463516401296,False,0.11886952713478648,LOW
EMP0433,Legal,Legal Associate,1.0,True,1,False,0.09192141239349533,False,0.29442078237976055,LOW
EMP0434,Engineering,Tech Lead,0.99,True,1,False,0.10031753247292835,False,0.22871218162243365,LOW
EMP0435,Sales,Sales Executive,0.0,False,2,False,0.057736712975782145,False,0.21981403202852712,LOW
EMP0436,Engineering,Junior Engineer,1.0,True,4,False,0.07247609626454182,False,0.14994731238039022,LOW
EMP0437,Sales,Sales Lead,0.0,False,4,False,0.09178375860782256,False,0.26652842958416867,LOW
EMP0438,Marketing,Content Lead,1.0,True,4,False,0.09580878991829844,False,0.2848702916168466,LOW
EMP0439,Engineering,Senior Engineer,0.0,False,3,False,0.11225052921496698,False,0.08922124412176491,LOW
EMP0440,HR,Talent Lead,0.01,False,0,False,0.0956062618771586,False,0.16359603520689955,LOW
EMP0441,Marketing,Marketing Manager,0.99,True,4,False,0.11246640826954252,False,0.11613268154140706,LOW
EMP0442,HR,HR Manager,0.0,False,4,False,0.11908684245132678,False,0.08041521604635155,LOW
EMP0443,Engineering,Engineering Manager,1.0,True,4,False,-0.06677999381741306,True,0.5618189261500726,MEDIUM
EMP0444,Sales,Sales Lead,0.0,False,4,False,0.0982410791146941,False,0.06995197889267879,LOW
EMP0445,Sales,Sales Executive,0.99,True,6,False,-0.14478359571352972,True,0.5613256135961189,MEDIUM
EMP0446,Operations,Operations Analyst,0.0,False,12,False,0.07898385371835992,False,0.36503428976491237,MEDIUM
EMP0447,HR,Talent Lead,0.0,False,2,False,0.06818857407776263,False,0.22914901692116846,LOW
EMP0448,Marketing,Marketing Manager,0.01,False,1,False,0.0999599215264671,False,0.10322170507707566,LOW
EMP0449,Sales,Regional Manager,1.0,True,0,False,0.11452267487660261,False,0.12230382397558676,LOW
EMP0450,HR,HR Executive,0.0,False,13,True,0.09050209533572029,False,0.3557317839530049,MEDIUM
EMP0451,Marketing,Marketing Executive,1.0,True,5,False,0.08207227028438152,False,0.1866563956012428,LOW
EMP0452,Marketing,Marketing Executive,0.0,False,9,False,0.03953620650938727,False,0.35604758013785687,MEDIUM
EMP0453,Sales,Sales Executive,1.0,True,3,False,0.03574897361334045,False,0.36092432629928045,MEDIUM
EMP0454,Engineering,Junior Engineer,1.0,True,15,True,0.0814462902999395,False,0.47050097578138783,MEDIUM
EMP0455,Operations,Ops Lead,1.0,True,1,False,0.0964319870230308,False,0.2425235133064101,LOW
EMP0456,Sales,Sales Executive,0.0,False,9,False,0.05432143377220994,False,0.3593298642574899,MEDIUM
EMP0457,Finance,Finance Manager,1.0,True,2,False,0.08348117940067262,False,0.5027382167964186,MEDIUM
EMP0458,Operations,Ops Lead,1.0,True,4,False,0.0834883300464086,False,0.09088369983234344,LOW
EMP0459,Legal,Legal Associate,1.0,True,2,False,0.10095363693315274,False,0.05504351154618401,LOW
EMP0460,Engineering,Tech Lead,1.0,True,4,False,0.07378859015048411,False,0.3693630015975317,MEDIUM
EMP0461,Legal,Legal Manager,0.99,True,0,False,0.07610652043807842,False,0.45988238436412276,MEDIUM
EMP0462,Engineering,Senior Engineer,1.0,True,1,False,0.11547238052802172,False,0.055123207418172275,LOW
EMP0463,Legal,Legal Associate,1.0,True,14,True,0.11846060936678154,False,0.09501424211524963,LOW
EMP0464,HR,HR Executive,1.0,True,13,True,0.06993681750667724,False,0.3392075930760142,MEDIUM
EMP0465,Engineering,Engineering Manager,1.0,True,4,False,0.057421744023989085,False,0.5281421692400803,MEDIUM
EMP0466,Marketing,Marketing Executive,1.0,True,2,False,-0.07376849380832473,True,0.5051326634326662,MEDIUM
EMP0467,Finance,Senior Analyst,0.0,False,4,False,0.09568004772309391,False,0.06906198463964786,LOW
EMP0468,Operations,Ops Lead,1.0,True,0,False,0.09672783841446947,False,0.05831904703647181,LOW
EMP0469,Finance,Finance Manager,0.0,False,2,False,0.08496415393542306,False,0.25236549235048217,LOW
EMP0470,Marketing,Marketing Executive,0.0,False,10,False,0.0830900970389104,False,0.1564153889471447,LOW
EMP0471,Legal,Legal Manager,1.0,True,4,False,0.07111768723206713,False,0.714125731657262,HIGH
EMP0472,Legal,Legal Manager,1.0,True,2,False,0.026598424309971946,False,0.37576853364357954,MEDIUM
EMP0473,Sales,Sales Lead,1.0,True,1,False,0.07562638203571126,False,0.2788920229484523,LOW
EMP0474,Sales,Sales Executive,0.0,False,12,True,0.014278377027919231,False,0.5140364201138983,MEDIUM
EMP0475,Operations,Operations Manager,1.0,True,0,False,0.054185461964602,False,0.4304157083594104,MEDIUM
EMP0476,Legal,Legal Associate,1.0,True,13,False,0.08748276522797205,False,0.3083783187455475,MEDIUM
EMP0477,Legal,Senior Counsel,0.0,False,4,False,0.04011128043749124,False,0.478262789059712,MEDIUM
EMP0478,Engineering,Senior Engineer,0.0,False,1,False,0.09486622461657901,False,0.2641164688540271,LOW
EMP0479,Operations,Operations Analyst,1.0,True,12,False,0.048308607400861736,False,0.4146181801870197,MEDIUM
EMP0480,Engineering,Senior Engineer,0.01,False,2,False,0.09029687440446565,False,0.308827900228844,MEDIUM
EMP0481,HR,HR Executive,1.0,True,1,False,0.05511484864452676,False,0.24466104709724887,LOW
EMP0482,Legal,Legal Associate,0.0,False,10,False,0.05588195057419326,False,0.33578489017376434,MEDIUM
EMP0483,Finance,Finance Analyst,1.0,True,2,False,0.04523173258106061,False,0.17578496092020393,LOW
EMP0484,Legal,Legal Associate,0.0,False,14,True,0.10107132324485513,False,0.3130224833186295,MEDIUM
EMP0485,Sales,Sales Lead,1.0,True,4,False,0.04870704573581497,False,0.36124110210939364,MEDIUM
EMP0486,Finance,Finance Manager,0.0,False,1,False,0.09682913519815212,False,0.2888287437014799,LOW
EMP0487,HR,HR Executive,0.0,False,3,False,0.10392235459626953,False,0.1313031275445301,LOW
EMP0488,Sales,Sales Executive,0.02,False,2,False,0.09016302012904592,False,0.14234657602672868,LOW
EMP0489,Legal,Legal Associate,0.0,False,11,False,0.10128725854969173,False,0.2000694823251603,LOW
EMP0490,Operations,Ops Lead,1.0,True,20,True,-0.1051421517275436,True,0.4853735225920028,MEDIUM
EMP0491,Marketing,Marketing Executive,0.0,False,15,True,0.018918654540789004,False,0.570562365258534,MEDIUM
EMP0492,Marketing,Content Lead,0.0,False,0,False,0.11262729462253784,False,0.03646128041037977,LOW
EMP0493,Legal,Legal Associate,0.01,False,0,False,0.10531259556643169,False,0.061258403733979096,LOW
EMP0494,Operations,Operations Analyst,0.0,False,10,False,0.07646008022139344,False,0.4017392761435494,MEDIUM
EMP0495,HR,HR Manager,1.0,True,1,False,0.08477168895943143,False,0.22793185195873164,LOW
EMP0496,HR,HR Manager,1.0,True,0,False,0.0800312935514777,False,0.3066756181986981,MEDIUM
EMP0497,Engineering,Tech Lead,0.99,True,3,False,0.05996433787521804,False,0.33911868338099854,MEDIUM
EMP0498,HR,Talent Lead,1.0,True,0,False,0.09558226464246916,False,0.369571500032109,MEDIUM
EMP0499,Marketing,Content Lead,0.0,False,1,False,0.11527446577413542,False,0.08955353011903244,LOW
EMP0500,HR,Talent Lead,0.0,False,2,False,0.0855837736962406,False,0.24975252419375132,LOW
EMP0501,Engineering,Tech Lead,1.0,True,1,False,0.10321086154900033,False,0.37195408953786957,MEDIUM
EMP0502,Operations,Operations Analyst,1.0,True,1,False,0.07294711277051197,False,0.1456378191802552,LOW
EMP0503,Marketing,Marketing Executive,1.0,True,15,True,0.07483852928025087,False,0.274553028363225,LOW
EMP0504,Marketing,Marketing Executive,1.0,True,9,False,0.07612654639074623,False,0.31548098841870975,MEDIUM
EMP0505,Finance,Senior Analyst,0.0,False,2,False,0.11272662444503906,False,0.0335532534089136,LOW
EMP0506,Sales,Sales Executive,0.0,False,10,False,0.08389610328219321,False,0.15457011506597323,LOW
EMP0507,Sales,Regional Manager,1.0,True,4,False,0.08803433712071779,False,0.2927519536434521,LOW
EMP0508,Finance,Senior Analyst,1.0,True,6,False,0.09855072476289717,False,0.07785881360936017,LOW
EMP0509,Finance,Finance Manager,1.0,True,1,False,0.09994446599550211,False,0.2526321983228619,LOW
EMP0510,Finance,Finance Manager,0.0,False,2,False,0.05021434485104115,False,0.2822931665568039,LOW
EMP0511,Marketing,Content Lead,1.0,True,4,False,0.0924029264316859,False,0.05163100392834874,LOW
EMP0512,Legal,Legal Associate,1.0,True,0,False,0.05198693088278056,False,0.30142274251113255,MEDIUM
EMP0513,Legal,Legal Manager,0.0,False,2,False,0.038513073914603235,False,0.612099613319943,HIGH
EMP0514,Legal,Legal Associate,0.99,True,11,False,0.09739661364534002,False,0.07470253595525281,LOW
EMP0515,Marketing,Marketing Executive,1.0,True,15,True,0.08228998280989691,False,0.3740272378282541,MEDIUM
EMP0516,Engineering,Engineering Manager,1.0,True,4,False,-0.015781840995401142,True,0.39373915143047333,MEDIUM
EMP0517,Marketing,Content Lead,1.0,True,0,False,0.09767132479565449,False,0.04490252666351173,LOW
EMP0518,Engineering,Junior Engineer,1.0,True,5,False,0.07376580980314518,False,0.289290982604282,LOW
EMP0519,Sales,Sales Lead,1.0,True,4,False,0.08657868016866327,False,0.25773028731343167,LOW
EMP0520,Operations,Ops Lead,1.0,True,0,False,0.11674566146489646,False,0.039962291233428204,LOW
EMP0521,HR,Talent Lead,0.0,False,4,False,0.09670315375794503,False,0.2662442158994432,LOW
EMP0522,Finance,Finance Manager,0.0,False,0,False,0.08029495475495602,False,0.39750010928316026,MEDIUM
EMP0523,Finance,Finance Analyst,0.0,False,14,True,0.10388471347889289,False,0.14677151054928206,LOW
EMP0524,Legal,Legal Associate,1.0,True,5,False,0.10921879966265935,False,0.06541632578267474,LOW
EMP0525,HR,HR Manager,1.0,True,2,False,0.09348164949375282,False,0.08758541726677073,LOW
EMP0526,HR,HR Executive,1.0,True,14,True,0.06691048953584644,False,0.5133431185154351,MEDIUM
EMP0527,Marketing,Marketing Executive,0.0,False,11,False,0.08301297377441025,False,0.16808184318036026,LOW
